DATE;HEURE;NO;NO2;PM10;CO2;TEMP;HUMI
2013-11-28;07:00;266;97;66;630;12;45
2013-11-28;12:00;167;83;54;579;13;45
2013-11-28;13:00;137;78;56;577;13;48
2013-11-28;15:00;113;72;61;591;13;55
2013-11-29;00:00;66;43;42;512;14;60
2013-11-29;02:00;76;41;45;500;14;60
2013-11-29;06:00;152;57;36;546;13;64
2013-11-29;08:00;163;58;53;624;13;64
2013-11-30;04:00;13;47;11;406;14;49
2013-11-30;07:00;36;55;22;416;13;50
2013-11-30;12:00;16;47;30;461;13;53
2013-11-30;16:00;44;64;51;594;14;52
2013-11-30;19:00;47;64;44;532;15;53
2013-11-30;22:00;50;61;41;482;14;53
2013-12-01;00:00;53;63;36;462;14;53
2013-12-01;02:00;18;51;23;405;14;50
2013-12-01;04:00;13;42;23;411;14;52
2013-12-01;10:00;22;52;18;443;13;56
2013-12-01;13:00;20;51;27;482;14;52
2013-12-01;17:00;68;72;48;537;14;52
2013-12-01;19:00;53;63;47;484;14;53
2013-12-02;00:00;14;41;37;406;13;49
2013-12-02;01:00;8;36;47;398;14;53
2013-12-02;04:00;7;37;19;404;13;52
2013-12-02;21:00;72;70;32;462;13;47
2013-12-02;22:00;57;65;30;455;13;47
2013-12-03;18:00;312;112;73;635;13;49
2013-12-03;20:00;194;83;48;528;13;47
2013-12-03;22:00;229;91;50;532;12;45
2013-12-04;03:00;69;52;35;443;13;44
2013-12-04;05:00;118;66;58;441;12;48
2013-12-04;14:00;115;81;47;516;14;48
2013-12-04;17:00;149;80;62;624;14;53
2013-12-04;20:00;82;68;43;507;14;52
2013-12-05;03:00;ND;ND;ND;426;13;56
2013-12-05;06:00;116;66;7;464;13;57
2013-12-05;08:00;155;70;38;568;13;57
2013-12-05;09:00;128;68;36;505;13;55
2013-12-05;14:00;47;68;24;506;13;43
2013-12-05;21:00;16;52;31;482;14;56
2013-12-06;05:00;25;64;18;433;14;44
2013-12-06;15:00;48;78;43;565;14;38
2013-12-06;17:00;73;88;42;615;14;39
2013-12-06;20:00;126;111;39;545;14;39
2013-12-06;23:00;111;95;49;514;14;42
2013-12-07;03:00;30;62;17;439;14;46
2013-12-07;04:00;25;57;19;447;14;48
2013-12-07;17:00;146;90;67;774;15;51
2013-12-07;18:00;154;95;58;738;15;50
2013-12-08;01:00;70;77;28;467;14;49
2013-12-08;02:00;80;74;23;458;15;48
2013-12-08;12:00;43;78;23;500;14;43
2013-12-08;13:00;56;83;29;528;15;43
2013-12-08;14:00;51;81;29;540;14;42
2013-12-08;16:00;121;104;48;617;15;44
2013-12-08;23:00;184;99;47;520;14;46
2013-12-09;15:00;192;107;67;561;13;45
2013-12-09;16:00;187;104;65;600;13;44
2013-12-09;20:00;154;88;47;524;13;46
2013-12-09;22:00;166;84;52;508;13;46
2013-12-09;23:00;125;71;52;482;13;47
2013-12-10;08:00;347;98;90;608;11;50
2013-12-10;11:00;218;94;67;522;12;46
2013-12-10;19:00;247;101;61;557;13;45
2013-12-11;02:00;119;58;60;446;11;62
2013-12-11;09:00;341;106;81;553;11;46
2013-12-11;10:00;230;94;70;509;11;44
2013-12-11;12:00;225;108;75;536;11;43
2013-12-11;15:00;222;109;74;552;12;42
2013-12-11;16:00;209;99;86;578;12;43
2013-12-12;01:00;103;66;751;444;11;45
2013-12-12;02:00;94;53;206;425;11;45
2013-12-12;03:00;78;52;64;418;11;46
2013-12-12;11:00;ND;ND;ND;ND;ND;ND
2013-12-12;15:00;ND;ND;ND;ND;ND;ND
2013-12-12;16:00;ND;ND;ND;ND;ND;ND
2013-12-12;17:00;ND;ND;ND;ND;ND;ND
2013-12-12;20:00;ND;ND;ND;ND;ND;ND
2013-01-30;02:00;5;16;5;403;21;54
2013-01-30;03:00;6;17;<2;404;20;56
2013-01-30;06:00;46;47;16;439;19;61
2013-01-30;07:00;63;54;34;481;19;63
2013-01-30;09:00;56;51;35;468;19;63
2013-01-30;14:00;26;58;<2;475;20;50
2013-01-30;16:00;22;53;45;539;19;46
2013-01-30;18:00;22;56;53;513;19;42
2013-01-30;19:00;19;52;32;463;19;41
2013-01-31;01:00;9;40;23;414;19;38
2013-01-31;03:00;6;31;13;415;19;40
2013-01-31;06:00;43;57;43;447;17;49
2013-01-31;11:00;ND;ND;98;556;19;48
2013-01-31;13:00;ND;ND;69;515;19;51
2013-01-31;16:00;ND;ND;26;537;18;52
2013-01-31;18:00;ND;ND;50;553;18;47
2013-01-31;19:00;ND;ND;45;513;19;46
2013-01-31;20:00;ND;ND;41;492;19;45
2013-02-01;01:00;ND;ND;21;439;20;46
2013-02-01;12:00;ND;ND;42;543;18;58
2013-02-02;01:00;ND;ND;16;444;18;42
2013-02-02;21:00;ND;ND;22;488;16;38
2013-02-03;00:00;ND;ND;28;485;16;38
2013-02-03;09:00;ND;ND;20;478;15;36
2013-02-03;16:00;ND;ND;58;519;16;43
2013-02-03;19:00;ND;ND;34;487;16;46
2013-02-03;23:00;ND;ND;22;449;17;53
2013-02-04;00:00;ND;ND;176;436;18;50
2013-02-04;01:00;ND;ND;166;431;18;50
2013-02-04;10:00;ND;ND;39;474;18;57
2013-02-04;22:00;ND;ND;35;450;18;39
2013-02-05;01:00;ND;ND;203;429;17;47
2013-02-05;03:00;ND;ND;48;421;16;49
2013-02-05;07:00;ND;ND;17;497;16;50
2013-02-05;10:00;ND;ND;43;497;17;40
2013-02-05;17:00;ND;ND;32;548;16;35
2013-02-06;09:00;ND;ND;32;486;16;47
2013-02-06;10:00;ND;ND;12;477;16;40
2013-02-06;19:00;ND;ND;29;497;16;41
2013-02-07;01:00;<2;28;106;433;16;39
2013-02-07;04:00;<2;29;19;438;16;39
2013-02-07;10:00;45;65;36;493;15;43
2013-02-07;12:00;36;66;22;505;15;37
2013-02-07;15:00;39;70;31;521;15;36
2013-02-07;20:00;51;73;30;504;16;34
2013-02-08;02:00;5;38;30;453;16;40
2013-02-08;13:00;25;62;30;509;15;36
2013-02-08;18:00;38;68;45;543;15;45
2013-02-09;02:00;56;62;19;469;15;40
2013-02-09;07:00;31;53;17;483;14;44
2013-02-09;14:00;29;66;38;527;14;40
2013-02-09;17:00;77;83;52;565;14;39
2013-02-10;04:00;13;42;16;459;14;35
2013-02-10;16:00;24;58;12;532;14;46
2013-02-11;01:00;12;48;111;459;16;48
2013-02-11;02:00;5;35;25;452;16;47
2013-02-11;04:00;13;49;11;457;16;48
2013-02-11;11:00;45;72;24;513;15;49
2013-02-11;17:00;40;77;64;547;16;46
2013-02-11;18:00;41;75;55;551;16;46
2013-02-11;20:00;16;50;18;476;16;44
2013-02-11;22:00;9;35;13;474;16;41
2013-02-12;05:00;25;35;30;468;14;46
2013-02-12;12:00;77;52;38;526;14;43
2013-02-12;16:00;55;61;52;558;14;41
2013-02-13;03:00;<2;31;36;461;14;33
2013-02-13;05:00;12;47;42;470;14;32
2013-02-13;15:00;87;80;70;539;13;32
2013-02-13;20:00;26;54;41;492;13;31
2013-02-14;02:00;4;29;87;457;14;31
2013-02-14;10:00;156;72;99;554;13;47
2013-02-15;09:00;83;71;47;504;15;54
2013-02-15;15:00;ND;ND;48;529;16;44
2013-02-15;21:00;ND;ND;39;500;17;41
2013-02-16;00:00;ND;ND;40;479;17;41
2013-02-16;04:00;ND;ND;33;503;16;42
2013-02-16;06:00;ND;ND;46;545;15;44
2013-02-16;07:00;ND;ND;47;568;15;44
2013-02-16;09:00;ND;ND;50;544;15;45
2013-02-16;12:00;ND;ND;13;492;16;38
2013-02-16;13:00;ND;ND;30;491;16;37
2013-02-16;14:00;ND;ND;32;509;16;36
2013-02-16;15:00;ND;ND;49;519;17;37
2013-02-16;16:00;ND;ND;46;527;17;38
2013-02-16;18:00;ND;ND;74;525;17;44
2013-02-17;05:00;ND;ND;26;467;15;45
2013-02-17;11:00;ND;ND;25;491;15;42
2013-02-18;01:00;ND;ND;43;447;15;36
2013-02-18;04:00;ND;ND;11;454;15;38
2013-02-18;07:00;ND;ND;50;527;13;46
2013-02-18;12:00;ND;ND;31;492;15;37
2013-02-18;16:00;ND;ND;49;526;15;40
2013-02-19;02:00;ND;ND;52;492;16;36
2013-02-19;11:00;ND;ND;56;543;15;37
2013-02-19;15:00;ND;ND;24;517;15;34
2013-02-19;23:00;ND;ND;49;477;16;38
2013-02-20;00:00;ND;ND;69;463;17;36
2013-02-20;05:00;ND;ND;40;479;15;41
2013-02-20;07:00;ND;ND;67;543;14;44
2013-02-20;11:00;ND;ND;14;494;15;38
2014-10-23;22:00;37;59;24;472;18;48
2014-10-24;02:00;17;43;7;435;18;49
2014-10-24;03:00;23;44;22;446;18;49
2014-10-24;04:00;47;60;15;445;18;48
2014-10-24;14:00;112;94;39;573;19;49
2014-10-24;16:00;84;75;49;614;19;56
2014-10-25;15:00;32;52;27;539;19;59
2014-10-25;19:00;155;75;50;579;19;63
2014-10-25;21:00;149;79;44;554;19;63
2014-10-26;02:00;145;57;24;528;19;63
2014-10-26;14:00;61;67;21;541;20;56
2014-10-26;20:00;118;75;29;543;19;56
2014-10-26;23:00;59;55;17;469;19;56
2014-10-27;07:00;291;84;67;608;17;63
2014-10-27;13:00;94;79;39;542;19;58
2014-10-27;15:00;108;84;43;569;20;54
2014-10-27;17:00;131;78;55;644;20;58
2014-10-27;21:00;78;64;27;502;19;55
2014-10-27;22:00;67;57;28;496;19;58
2014-10-28;00:00;37;38;218;459;18;60
2014-10-28;01:00;22;29;181;454;19;55
2014-10-28;02:00;15;28;70;441;19;52
2014-10-28;05:00;60;39;28;448;17;58
2014-10-28;08:00;87;45;45;531;17;56
2014-10-28;10:00;104;51;26;497;17;55
2014-10-28;15:00;114;63;49;559;17;56
2014-10-28;21:00;56;56;28;472;17;59
2014-10-29;03:00;17;28;46;433;17;62
2014-10-29;11:00;157;63;46;544;18;60
2014-10-29;13:00;136;65;49;559;18;61
2014-10-30;01:00;115;50;161;512;18;66
2014-10-30;02:00;102;45;120;519;18;67
2014-10-30;10:00;126;82;48;533;19;56
2014-10-30;18:00;102;85;56;623;21;51
2014-10-31;00:00;65;57;38;491;19;57
2014-10-31;04:00;44;52;14;475;19;53
2014-10-31;09:00;128;73;50;538;19;52
2014-10-31;15:00;98;93;54;540;21;46
2014-10-31;16:00;90;89;56;554;21;46
2014-10-31;18:00;76;76;57;521;21;53
2014-11-01;02:00;92;52;24;446;19;61
2014-11-01;11:00;49;62;32;469;19;58
2014-11-01;15:00;69;82;48;529;21;58
2014-11-01;20:00;88;69;45;504;20;64
2014-11-02;00:00;69;63;25;445;20;62
2014-11-02;07:00;10;35;15;404;18;62
2014-11-02;11:00;26;50;14;444;19;61
2014-11-02;18:00;41;56;27;472;20;63
2014-11-03;00:00;4;22;237;397;18;66
2014-11-03;06:00;57;65;23;423;18;60
2014-11-03;08:00;48;64;52;492;19;58
2014-11-03;12:00;22;55;22;450;19;54
2014-11-03;16:00;28;58;34;502;19;61
2014-11-03;17:00;45;74;43;568;19;61
2014-11-03;18:00;49;78;32;506;18;59
2014-11-03;21:00;37;77;12;409;17;56
2014-11-04;05:00;51;65;13;392;16;55
2014-11-04;13:00;84;78;28;449;17;49
2014-11-04;14:00;77;79;29;454;17;49
2014-11-04;16:00;76;80;43;494;17;48
2014-11-04;20:00;58;71;30;443;17;50
2014-11-05;13:00;54;71;31;448;16;41
2014-11-05;17:00;58;70;47;508;16;47
2014-11-06;00:00;27;45;38;382;15;50
2014-11-06;01:00;23;45;41;374;15;50
2014-11-06;05:00;100;69;25;405;15;51
2014-11-06;10:00;105;87;45;442;16;49
2014-11-06;17:00;95;89;48;511;16;44
2014-11-06;19:00;76;78;38;461;16;45
2014-11-07;04:00;10;33;11;373;15;51
2014-11-07;19:00;53;72;36;492;17;52
2014-11-08;04:00;18;38;20;422;16;55
2014-11-08;13:00;38;63;29;504;17;57
2014-11-08;15:00;60;75;32;534;17;56
2014-11-08;21:00;47;60;26;493;17;55
2014-11-08;22:00;59;66;21;498;17;54
2014-11-09;10:00;38;47;24;472;16;56
2014-11-09;12:00;41;56;27;488;16;57
2014-11-09;14:00;54;69;24;524;17;55
2014-11-09;16:00;74;76;31;536;17;55
2014-11-10;00:00;30;61;35;437;16;55
2014-11-10;04:00;30;53;15;428;15;51
2014-11-10;07:00;143;68;48;501;14;53
2014-11-10;11:00;67;65;50;498;15;55
2014-11-10;15:00;108;89;31;539;16;55
2014-11-10;16:00;116;90;38;547;16;56
2014-11-10;17:00;115;94;38;560;16;55
2014-11-11;01:00;36;43;16;431;15;54
2014-11-11;11:00;20;41;17;479;16;56
2014-11-11;15:00;71;83;28;534;17;50
2014-11-11;19:00;112;85;34;522;17;50
2014-11-12;06:00;106;77;34;468;16;58
2014-11-12;08:00;128;81;69;555;16;57
2014-11-12;09:00;86;72;41;484;16;54
2014-11-12;12:00;58;70;15;488;17;52
2014-11-12;18:00;130;86;55;570;17;52
2014-11-12;20:00;81;71;34;496;17;52
2014-11-13;04:00;30;39;35;421;15;57
2014-11-13;15:00;71;74;42;525;17;53
2014-11-13;20:00;42;57;24;480;17;52
2014-11-16;23:00;23;45;39;447;15;59
2014-11-17;01:00;15;41;13;427;15;59
2014-11-17;02:00;6;35;8;421;15;58
2014-11-17;19:00;104;84;27;502;15;61
2014-11-17;22:00;44;62;22;460;15;61
2014-11-17;23:00;35;50;17;437;15;62
2014-11-18;00:00;19;40;30;433;14;64
2014-11-18;02:00;16;36;9;432;14;64
2014-11-18;16:00;61;72;42;541;15;60
2014-11-18;17:00;63;69;51;569;15;60
2014-11-18;18:00;82;74;40;553;16;59
2014-11-18;21:00;60;61;24;484;15;58
2014-11-18;22:00;97;65;30;497;15;58
2014-11-19;07:00;191;69;56;593;14;61
2014-11-19;11:00;181;72;37;575;14;57
2014-11-20;00:00;31;35;27;467;14;58
2014-11-20;03:00;6;22;7;455;14;58
2014-11-20;05:00;32;35;14;470;14;58
2014-11-20;15:00;77;53;43;558;14;56
2014-11-20;16:00;72;53;39;574;15;55
2014-11-20;19:00;66;43;36;571;15;56
2014-11-20;20:00;46;40;23;539;15;55
2014-11-21;01:00;23;28;22;473;14;57
2014-11-21;02:00;25;29;17;472;14;56
2014-11-21;07:00;135;46;49;569;14;60
2014-11-21;11:00;158;55;48;585;15;57
2014-11-21;22:00;118;54;39;563;16;62
2014-11-21;23:00;132;53;43;556;16;62
2014-11-22;03:00;60;38;20;487;15;63
2014-11-22;05:00;64;36;21;503;14;62
2014-11-22;08:00;121;47;35;532;14;63
2014-11-23;00:00;135;57;42;556;16;66
2014-11-23;03:00;139;51;27;515;16;66
2014-11-23;05:00;65;36;23;507;15;65
2014-11-23;08:00;90;46;27;514;15;66
2014-11-23;14:00;130;69;47;592;17;65
2014-11-23;19:00;121;61;55;594;18;66
2014-11-23;20:00;87;51;50;556;18;68
2014-11-24;00:00;5;23;4;442;16;60
2014-11-24;01:00;4;21;<2;436;16;58
2014-11-24;15:00;37;59;33;521;16;53
2014-11-24;17:00;43;58;37;567;16;54
2014-11-24;18:00;41;58;32;546;16;53
2014-11-25;03:00;5;23;6;443;15;57
2014-11-25;16:00;104;48;44;584;15;59
2014-11-25;17:00;104;46;48;611;16;59
2014-11-25;21:00;89;39;32;529;15;62
2014-11-25;22:00;101;40;35;544;16;64
2014-11-26;00:00;64;29;23;485;15;66
2014-11-26;21:00;96;54;20;532;16;64
2014-11-26;23:00;138;59;26;521;16;65
2014-11-27;01:00;82;41;13;481;16;64
2014-11-27;02:00;42;32;14;467;16;65
2014-11-27;10:00;212;63;44;569;16;68
2014-11-27;17:00;89;62;50;631;16;63
2014-11-27;18:00;84;57;42;608;17;63
2014-11-28;00:00;43;32;12;477;16;66
2014-11-28;10:00;ND;ND;ND;507;16;57
2014-11-28;16:00;102;60;53;582;17;52
2014-11-28;17:00;123;63;54;614;17;52
2014-11-28;19:00;105;60;46;540;17;50
2014-11-29;02:00;40;31;18;431;15;48
2014-11-29;07:00;69;33;32;450;14;48
2014-05-20;08:00;68;84;165;468;22;48
2014-05-20;16:00;36;80;47;521;22;57
2014-05-20;22:00;20;56;24;409;21;57
2014-05-21;01:00;3;26;6;388;20;58
2014-05-21;07:00;122;95;88;516;20;57
2014-05-21;11:00;42;55;40;455;20;62
2014-05-21;15:00;70;71;67;476;22;65
2014-05-21;21:00;20;57;15;420;21;63
2014-05-22;17:00;43;80;56;488;22;38
2014-05-22;19:00;14;57;37;433;22;38
2014-05-22;21:00;20;63;36;440;21;44
2014-05-23;04:00;46;61;28;411;19;51
2014-05-23;15:00;46;76;69;530;21;45
2014-05-23;17:00;58;87;58;506;21;47
2014-05-23;19:00;30;68;42;460;21;49
2014-05-23;21:00;22;58;34;464;20;55
2014-05-24;23:00;23;54;20;429;20;56
2014-05-24;08:00;21;57;26;449;18;49
2014-05-24;15:00;42;70;35;504;20;55
2014-05-24;16:00;36;69;29;489;20;53
2014-05-24;20:00;33;73;32;463;20;50
2014-05-25;01:00;70;75;22;433;19;49
2014-05-25;06:00;25;43;20;441;18;54
2014-05-25;15:00;16;63;28;448;21;40
2014-05-25;17:00;15;59;30;451;21;41
2014-05-25;21:00;8;50;29;419;21;47
2014-05-26;03:00;6;32;11;413;20;61
2014-05-26;06:00;150;80;58;516;20;61
2014-05-26;11:00;41;76;35;466;20;55
2014-05-26;17:00;26;68;46;484;21;55
2014-05-26;21:00;30;71;28;444;20;56
2014-05-27;00:00;7;31;20;409;20;56
2014-05-27;01:00;3;21;19;408;19;57
2014-05-27;04:00;19;43;21;421;19;59
2014-05-27;12:00;35;63;33;468;20;53
2014-05-27;15:00;37;67;49;493;20;50
2014-05-27;17:00;27;59;54;498;21;50
2013-03-12;04:00;3;34;17;433;13;48
2013-03-12;10:00;27;61;41;483;11;50
2013-03-12;14:00;25;68;34;496;11;49
2013-03-12;16:00;19;66;40;522;11;49
2013-03-12;18:00;12;56;39;529;12;49
2013-03-12;22:00;4;45;19;458;11;47
2013-03-13;00:00;<2;40;19;430;11;45
2013-03-13;03:00;<2;36;8;427;11;44
2013-03-14;00:00;14;58;ND;431;13;54
2013-03-14;04:00;ND;ND;ND;454;12;57
2013-03-14;06:00;ND;ND;ND;493;12;55
2013-03-14;09:00;ND;ND;ND;532;13;53
2013-03-14;10:00;ND;ND;80;499;13;52
2013-03-14;12:00;ND;ND;36;501;13;45
2013-03-14;15:00;ND;ND;90;572;14;46
2013-03-14;17:00;ND;ND;126;646;14;47
2013-03-14;19:00;ND;ND;104;539;14;50
2013-03-14;23:00;ND;ND;60;487;13;50
2013-03-15;02:00;ND;ND;65;466;13;49
2013-03-15;10:00;ND;ND;58;485;13;46
2013-03-15;16:00;ND;ND;70;523;14;45
2013-03-16;03:00;ND;ND;22;430;14;51
2013-03-16;08:00;ND;ND;37;451;13;49
2013-03-16;15:00;ND;ND;57;518;14;44
2013-03-16;20:00;ND;ND;26;472;15;59
2013-03-16;22:00;ND;ND;21;472;15;59
2013-03-17;00:00;ND;ND;21;463;15;59
2013-03-17;03:00;ND;ND;10;427;13;61
2013-03-17;23:00;ND;ND;28;451;15;52
2013-03-18;01:00;ND;ND;32;440;15;53
2013-03-18;02:00;ND;ND;78;439;14;56
2013-03-18;12:00;ND;ND;27;486;15;57
2013-03-18;13:00;ND;ND;26;490;15;58
2013-03-18;15:00;ND;ND;32;496;14;56
2013-03-18;20:00;ND;ND;27;483;15;58
2013-03-19;06:00;ND;ND;42;468;14;58
2013-03-19;17:00;ND;ND;33;561;15;58
2013-03-19;22:00;ND;ND;26;481;16;59
2013-03-20;02:00;ND;ND;9;422;16;59
2013-03-20;04:00;ND;ND;10;428;16;59
2013-03-20;05:00;ND;ND;16;444;15;59
2013-03-21;01:00;ND;ND;77;465;16;55
2013-03-21;05:00;ND;ND;39;455;14;55
2013-03-21;23:00;ND;ND;29;461;17;55
2013-03-22;00:00;ND;ND;27;427;16;55
2013-03-22;01:00;ND;ND;21;425;17;53
2013-03-22;02:00;ND;ND;24;425;16;54
2013-03-22;11:00;31;71;91;507;18;35
2013-03-22;14:00;21;67;44;512;19;34
2013-03-23;01:00;10;51;36;446;20;31
2013-03-23;05:00;5;38;25;448;18;33
2013-03-23;06:00;19;50;31;454;18;33
2013-03-23;07:00;37;57;34;462;18;33
2013-03-23;14:00;26;58;51;526;19;38
2013-03-23;19:00;21;51;55;528;19;38
2013-03-24;00:00;13;41;42;469;18;35
2013-03-24;19:00;10;53;53;500;17;32
2013-03-24;21:00;<2;37;28;450;17;29
2013-03-25;00:00;<2;33;787;434;17;26
2013-03-25;04:00;<2;29;31;434;16;26
2013-03-25;06:00;19;63;47;457;15;27
2013-03-25;08:00;34;70;64;532;15;26
2013-03-25;11:00;17;67;41;483;17;23
2013-03-25;13:00;16;65;46;489;17;25
2013-03-26;07:00;54;77;74;524;15;29
2013-03-26;11:00;16;64;52;487;16;24
2013-03-26;18:00;21;77;66;535;16;26
2013-03-27;11:00;13;61;46;494;16;25
2013-03-28;03:00;3;52;234;438;17;25
2013-03-28;11:00;19;69;47;496;16;26
2013-03-28;21:00;15;65;53;479;17;30
2013-03-29;01:00;<2;46;594;433;15;24
2013-03-29;04:00;<2;48;35;442;15;27
2013-03-29;05:00;30;84;40;451;14;28
2013-03-29;06:00;57;99;55;472;14;29
2013-03-29;09:00;ND;ND;52;483;15;26
2013-03-29;10:00;ND;ND;50;487;15;25
2013-03-29;12:00;ND;ND;50;509;16;25
2013-03-29;13:00;ND;ND;60;525;16;25
2013-03-29;14:00;ND;ND;59;518;16;25
2013-03-29;19:00;ND;ND;64;508;16;26
2013-03-29;21:00;ND;ND;47;484;16;25
2013-03-30;02:00;ND;ND;34;432;16;24
2013-03-30;06:00;ND;ND;43;449;14;26
2013-03-30;11:00;ND;ND;57;496;15;28
2013-03-30;13:00;ND;ND;55;516;16;27
2013-03-30;16:00;ND;ND;62;564;16;27
2013-03-31;00:00;ND;ND;51;477;15;28
2013-03-31;01:00;ND;ND;40;447;15;28
2013-03-31;09:00;ND;ND;19;457;14;30
2013-03-31;13:00;ND;ND;27;495;15;27
2013-03-31;14:00;ND;ND;31;510;15;26
2013-04-01;04:00;ND;ND;58;455;ND;ND
2013-04-01;09:00;ND;ND;50;466;ND;ND
2013-04-01;15:00;ND;ND;52;549;ND;ND
2013-04-01;16:00;ND;ND;58;553;ND;ND
2013-04-01;21:00;ND;ND;37;468;ND;ND
2013-04-01;22:00;ND;ND;43;444;ND;ND
2013-04-02;06:00;ND;ND;154;565;ND;ND
2013-04-02;07:00;ND;ND;138;625;ND;ND
2013-12-13;10:00;319;105;87;516;10;47
2013-12-13;18:00;211;82;87;645;12;62
2013-12-14;04:00;28;52;9;443;13;58
2013-12-14;12:00;78;79;40;516;13;56
2013-12-14;18:00;150;82;66;673;13;58
2013-12-14;19:00;142;78;54;634;13;58
2013-12-14;23:00;86;70;38;538;13;57
2013-12-15;12:00;57;65;35;550;13;48
2013-12-15;19:00;140;82;47;588;14;48
2013-12-16;05:00;133;75;28;494;12;47
2013-12-16;11:00;113;76;50;564;13;41
2013-12-16;12:00;97;74;52;558;13;45
2013-12-16;20:00;175;92;41;583;14;46
2013-12-16;23:00;116;78;41;528;14;43
2013-12-17;00:00;71;62;231;502;13;45
2013-12-17;03:00;24;45;96;480;14;42
2013-12-17;05:00;135;73;44;498;12;46
2013-12-17;12:00;139;92;51;558;13;47
2013-12-17;20:00;110;81;50;549;14;53
